IDENT LAT_DEG LON_DEG LAT_RAD LON_RAD UNIT_X UNIT_Y UNIT_Z
KOAK 37.7212613800 -122.2211505500 0.65836020908637993 -2.1331614926731786 -0.42175035164640068 -0.66918023488589029 0.61182060616180789
7MO6 37.7213055500 -92.6768000000 0.65836097999831045 -1.6175153002122808 -0.036941083126265241 -0.79013299898849199 0.61182121595030536
5VA4 37.7215888800 -77.2203402700 0.65836592503968017 -1.347749187221867 0.17496948395430362 -0.771398530659819 0.61182512745116724
1A8 37.7220586100 -117.2363658300 0.65837412337477552 -2.0461605868060748 -0.36200544534749474 -0.70328808875317339 0.61183161225673077
58IS 37.7231055500 -88.9548972200 0.65839239592484644 -1.5525558422621508 0.014427001124618923 -0.79084527800474447 0.61184606552314169
VA92 37.7238888800 -75.7861111100 0.658406067612476 -1.3227171661517543 0.19421628571735139 -0.76675367193535693 0.61185687945450373
WV26 37.7245608300 -81.0970405500 0.65841779535238487 -1.4154103712208532 0.12241029393789539 -0.78143171644427623 0.61186615568520408
VG06 37.7251361100 -79.0830805500 0.65842783588250575 -1.3802601382173882 0.14979536795885778 -0.77664112481918723 0.61187409732530595
6KS3 37.7265916600 -97.5135638800 0.65845324002243311 -1.7019327550598169 -0.10342397608339893 -0.78414857049094122 0.61189419066380568
3KS9 37.7271138800 -101.1954097200 0.65846235448085288 -1.7661930875186731 -0.15356440298521959 -0.77588314279474146 0.61190139962476631
5IS1 37.7273916600 -89.2212777700 0.65846720265644909 -1.5572050599229241 0.010749424529872929 -0.7908580367076663 0.61190523420475174
50KT 37.7280972200 -82.7700805500 0.65847951700151952 -1.4446104277384191 0.099538750632957571 -0.78463501181760664 0.61191497395668792
44VA 37.7312400000 -79.8111594400 0.65853436886018524 -1.3929675120621536 0.1399029388024236 -0.7784177139715982 0.61195835666299758
CA74 37.7313263800 -121.3355888800 0.65853587647559308 -2.117705525802219 -0.41130166188112199 -0.67552679687543349 0.61195954902023064
62KT 37.7313303300 -83.8134622500 0.65853594541609861 -1.4628208737584747 0.085230761517534809 -0.78628313025320196 0.61195960354452106
4IS4 37.7321111100 -88.5230000000 0.65854957259783231 -1.5450178137429402 0.020385470002050134 -0.79061791359565226 0.61197038107612134
6MO5 37.7322361100 -89.8659805500 0.65855175425939738 -1.5684572461306847 0.0018499289004025776 -0.79087718301796273 0.61197210650865075
07KS 37.7341838800 -96.9367008300 0.65858574925896896 -1.6918645955042202 -0.095514141365412808 -0.78506960358312472 0.61199899209807807
8VA6 37.7381963800 -78.9622461100 0.65865578059520513 -1.3781511793895844 0.15140623084346586 -0.77618657210769193 0.61205437547777219
KOWB 37.7388341600 -87.1668285500 0.6586669119561086 -1.5213481567188949 0.039088117659776739 -0.78984225313268663 0.61206317829460744
CD69 37.7402802700 -106.5255961100 0.65869215133695458 -1.8592223897691635 -0.22493617145538936 -0.75812792548822794 0.61208313762585198
KTBN 37.7416388800 -92.1407222200 0.65871586355470502 -1.6081589779044989 -0.0295387227191235 -0.79022701892637071 0.61210188891953599
5IL6 37.7426666600 -88.9924722200 0.6587338016996912 -1.5532116497285875 0.013904681975931215 -0.79064566770359712 0.61211607392771616
1L7 37.7453611100 -111.5701666600 0.65878082872372157 -1.9472667552158047 -0.29070763541985095 -0.73536212583117488 0.61215326071307863
9KY9 37.7455469400 -82.7776072200 0.65878407206907053 -1.44474179291163 0.09941224186196633 -0.78446316144104522 0.61215582534996649
KAAO 37.7475741600 -97.2211177700 0.65881945373273276 -1.6968286075556673 -0.099392062496479444 -0.78444388568746848 0.61218380256279392
9KS8 37.7503513800 -97.0473527700 0.65886792536578498 -1.6937958361809393 -0.097008929343017331 -0.78471226079995315 0.61222212911487262
78VA 37.7508307500 -78.1281367500 0.65887629195062036 -1.3635932247358817 0.16266170741849645 -0.77376813932157129 0.61222874443342901
KSJS 37.7509602700 -82.6367316600 0.65887855250106753 -1.4422830505540392 0.10133331942821582 -0.78415899809850642 0.61223053180546771
KMWA 37.7549722200 -89.0110833300 0.65894857423799291 -1.5535364748755385 0.013645590370695562 -0.79051867820714716 0.61228589504336961
CD05 37.7555825000 -105.1579075000 0.65895922563335207 -1.8353517203826388 -0.20673403474380128 -0.76312299729145805 0.61229431638996135
73CO 37.7556166600 -104.6467805500 0.65895982183782453 -1.8264308722094627 -0.19991810228366277 -0.76493649752951953 0.61229478776694679
1KY6 37.7557666600 -84.8499555500 0.65896243983170244 -1.4809110945183361 0.070970121466854288 -0.78743621963790389 0.61229685762818253
4IL8 37.7563194400 -89.3833055500 0.65897208766274162 -1.5600329781636211 0.0085095763920434025 -0.79057624819752625 0.6123044854445796
O27 37.7563436100 -120.8002083300 0.65897250950882191 -2.1083613724535808 -0.40483471366908497 -0.67911093591569982 0.61230481896533551
H57 37.7588055500 -90.6168055500 0.65901547846780839 -1.5815616144869711 -0.0085108233486477676 -0.79054966410616845 0.61233879059516738
KFAM 37.7608922200 -90.4286680500 0.65905189772971107 -1.5782779956655002 -0.0059147515241394595 -0.79055104761903938 0.61236758309274264
29KS 37.7612891600 -97.1773416300 0.6590588256396438 -1.6960645697788532 -0.098774377164960181 -0.7843741821873933 0.61237306009779058
9KY2 37.7619083300 -86.4526833300 0.65906963219477332 -1.5088839712925155 0.048914311799561877 -0.78904762969808706 0.61238160338877412
6VA6 37.7628083300 -78.9790000000 0.65908534015804132 -1.3784435899326015 0.15112898438133107 -0.7759726751555599 0.61239402143700861
KDDC 37.7631211100 -99.9654236100 0.65909079919887581 -1.7447257801453759 -0.13680760278051968 -0.77862183154219877 0.61239833708732372
8V6 37.7647500000 -108.8886388800 0.65911922869252859 -1.9004652664711108 -0.2559187577868367 -0.74796145538323133 0.61242081175760255
4KS5 37.7655675000 -97.4358786100 0.65913349675916366 -1.7005768913180159 -0.10230679003614776 -0.78387515240325545 0.61243209105767205
18CN 37.7657750000 -122.3903583300 0.65913711831736144 -2.1361147255541684 -0.42347000031432352 -0.66753021353193243 0.6124349539794407
47KY 37.7660277700 -86.4397027700 0.65914152998611175 -1.5086574177817627 0.049090337779970725 -0.78899258179129717 0.61243844149020521
3MO8 37.7691500000 -92.1122320000 0.65919602317961634 -1.6076617297608815 -0.029134944274223848 -0.78994781130367497 0.61248151844661503
MU65 37.7694955500 -90.4656788800 0.65920205416484667 -1.5789239565078961 -0.0064246678679486906 -0.79045510517853879 0.61248628583828035
3KS4 37.7709111100 -101.4346250000 0.65922676034760608 -1.7703681817757531 -0.15670966508760323 -0.77477655290997771 0.61250581542468951
6KS8 37.7712840000 -97.0330365000 0.65923326850585395 -1.6935459701328346 -0.096785460246014865 -0.78451443498479823 0.61251095989006599
7WV2 37.7720527700 -80.4703388800 0.65924668607354442 -1.4044723636516061 0.13086609588210432 -0.77954563448160463 0.61252156591359985
IS38 37.7735194400 -89.3254722200 0.65927228429408469 -1.5590235961377286 0.0093054010410425943 -0.79038342141988127 0.61254179992557878
KEQA 37.7741111100 -96.8177222200 0.65928261088366991 -1.6897880270202736 -0.093833035269745318 -0.78484259888636432 0.61254996242377169
1K1 37.7744444400 -97.1132222200 0.65928842858966563 -1.6949454749599171 -0.097879112938990293 -0.78434468771973553 0.6125545609136438
CA26 37.7750916600 -122.4042777700 0.65929972470965037 -2.1363576656122021 -0.42357878500641299 -0.66734322806430413 0.61256348964756713
KMDH 37.7780833300 -89.2520277700 0.65935193920128354 -1.5577417486679122 0.010317907134413768 -0.79032205365590313 0.61260476026348454
8VA7 37.7793597700 -79.4411763800 0.65937421728198764 -1.38651008948855 0.14483232890660711 -0.77699255476050444 0.61262236847035945
55KY 37.7803277700 -87.0640388800 0.65939111206914691 -1.5195541385403561 0.040482331257526476 -0.78932797585007564 0.61263572161307911
60MO 37.7813250000 -90.4372138800 0.65940851701604664 -1.5784271485363159 -0.0060309976139845825 -0.79033173062559547 0.61264947778818124
VG24 37.7818088800 -77.4938725000 0.65941696231523117 -1.3525232252456894 0.17114547469159527 -0.77159682816672537 0.61265615254858685
CN02 37.7835194400 -122.5067888800 0.65944681721928411 -2.1381468220015765 -0.42472366164033493 -0.66650831767355889 0.61267974808605241
I93 37.7848055500 -86.4412777700 0.65946926407332696 -1.5086849067174817 0.049056187759300887 -0.78879355865289458 0.6126974883825026
1V8 37.7849166600 -106.0469166600 0.65947120330865883 -1.8508678573050279 -0.21846271295165234 -0.75952218711766717 0.61269902099301521
CD48 37.7863888800 -104.5936666600 0.6594968983949725 -1.8255038599504203 -0.19912602462364587 -0.76480314550034922 0.61271932803719742
KBKW 37.7873333300 -81.1241666600 0.65951338215709299 -1.4158838111536112 0.121936814890414 -0.78082678886638024 0.61273235508090984
1L1 37.7874166600 -114.4198888800 0.65951483653995868 -1.997003790722047 -0.32672194332397453 -0.71959045592363591 0.61273350446521158
12VA 37.7880555500 -79.7677777700 0.65952598727401679 -1.3922103590856401 0.14038441483024208 -0.77771400228710386 0.6127423167362811
80VA 37.7912550000 -77.8247161100 0.65958182821076961 -1.3582975355493734 0.16666590195087158 -0.77247346157306973 0.61278644591098907
5VA1 37.7926388800 -79.8809194400 0.65960598147322214 -1.3941850537483449 0.13883978217037315 -0.77794144628037076 0.61280553281288863
9KS3 37.7930555500 -100.0084722200 0.65961325373661639 -1.7454771201282828 -0.13733694969969407 -0.77820363521446134 0.61281127958465409
03KY 37.7959040000 -87.5387900000 0.65966296856769491 -1.5278401087118871 0.033933514969050747 -0.78946988644957294 0.61285056494315449
UT36 37.7961111100 -113.2830555500 0.65966658331910866 -1.9771623060671357 -0.31234407026944655 -0.72584562115806317 0.61285342131147502
0VA2 37.7965177700 -79.7667141600 0.65967368087504485 -1.3921917955891832 0.14038277278896169 -0.7776223291192671 0.61285902976068563
KFSK 37.7983611100 -94.7693611100 0.65970585322727859 -1.6540373813809681 -0.065698862422739063 -0.78743654235359084 0.61288445178726758
KTNX 37.7988675800 -116.7807540800 0.6597146927963411 -2.0382086616578015 -0.35603167954043868 -0.7054116033704213 0.61289143654809364
WV04 37.7994916600 -81.1676916600 0.65972558504713696 -1.4166434657105418 0.12132365418593069 -0.78079069408379498 0.61290004321024349
CD68 37.7999966600 -107.6672838800 0.65973439895985952 -1.8791486003854154 -0.23980339531135422 -0.75288732997850139 0.61290700759168149
9K6 37.8004444400 -96.7990277700 0.65974221419518408 -1.6894617473159244 -0.09354361266172298 -0.78459353990133385 0.61291318282060769
5IL0 37.8012527700 -89.0260277700 0.6597563222151267 -1.553797304558405 0.013430987942016647 -0.79002745141744146 0.61292433021520987
19MO 37.8061388800 -91.8141819400 0.65984160092224142 -1.6024597748781149 -0.025012772743367905 -0.78969331032685697 0.61299171024141841
5KS4 37.8072777700 -94.7409027700 0.65986147830255937 -1.6535406896483162 -0.065299857153137103 -0.78737401390838357 0.61300741502658884
KEHR 37.8078333300 -87.6856944400 0.65987117465375189 -1.5304040748756855 0.031904078262612448 -0.78942678352998319 0.61301507586332493
VG56 37.8083333300 -75.6027777700 0.65987990130001184 -1.3195173957400763 0.1964442894331942 -0.76525401326535403 0.61302197051195217
6KS7 37.8106009400 -97.7973450000 0.65991947856066291 -1.706885669958814 -0.10718467698214065 -0.78273697470552439 0.61305323867432371
67MO 37.8107541600 -93.3699458300 0.6599221527541429 -1.6296129771422498 -0.046440717035755356 -0.78867382099677918 0.61305535139622191
KHSB 37.8112561100 -88.5502596300 0.65993091343432331 -1.5454935840393158 0.019987908976725029 -0.78978169979784163 0.6130622726601026
5CO6 37.8115527700 -106.3152722200 0.65993609112808216 -1.8555515453930611 -0.22193762784173809 -0.75821720083998656 0.61306636320903929
8KS0 37.8132361100 -101.4648888800 0.65996547095351266 -1.7708963861261817 -0.15702890549408963 -0.77425002239478469 0.6130895739294574
KBRY 37.8143333300 -85.4996388800 0.65998462105513134 -1.4922502077221571 0.061987779725053871 -0.78756595834784782 0.61310470265395467
6KY7 37.8153861100 -82.8120166600 0.66000299553243058 -1.4453423509333976 0.098847670065568508 -0.78378183324766437 0.6131192184180323
70KY 37.8159005500 -85.9646852700 0.66001197420423463 -1.5003667984021707 0.055592277385736959 -0.78802641129166295 0.6131263114578025
35MO 37.8167052700 -94.3002255500 0.66002601921779125 -1.6458494212207806 -0.059234516636763261 -0.78775236749109445 0.61313740674581618
46VA 37.8174666600 -78.0485472200 0.66003930798018295 -1.3622041253872672 0.16358883068885396 -0.77284431917602947 0.61314790449873746
IL71 37.8191666600 -89.1522222200 0.66006897857746683 -1.5559998132086483 0.011688078482809885 -0.7898634647060031 0.61317134305511056
7CL0 37.8215250000 -122.2959583300 0.66011013937534835 -2.1344671347402859 -0.42205101800245592 -0.66772297200529585 0.61320385750540229
25VA 37.8215833300 -77.1126388800 0.6601111574259011 -1.3458694433573926 0.17618078533953516 -0.77002621628150314 0.6132046616883603
C24 37.8221666600 -106.9298888800 0.66012133845502674 -1.8662786297476717 -0.23002508727366669 -0.75568421910516326 0.61321270389658555
MO76 37.8234916600 -92.1610944400 0.66014446406761562 -1.6085145402194396 -0.029786690539130162 -0.78934183291635274 0.61323097106635016
VA96 37.8254194400 -78.7316847200 0.66017811017586969 -1.3741271240061099 0.15434616809555837 -0.77465633692255775 0.61325754790295262
KTGI 37.8258652700 -75.9976625000 0.6601858913772739 -1.3264094344444251 0.19112010960195483 -0.7664076886201443 0.61326369412322512
CA27 37.8259222200 -122.4214694400 0.66018688534228298 -2.1366577168576186 -0.42348747355916938 -0.66675710588489789 0.61326447923425886
VA98 37.8281855500 -76.2732769400 0.66022638790284205 -1.3312198138884654 0.18742530750392999 -0.76729405174379539 0.61329568094488252
C83 37.8284444400 -121.6258333300 0.66023090638574256 -2.122771247090359 -0.41417388141577144 -0.67255038922923127 0.61329924987774431
3KS7 37.8289138800 -97.3493472200 0.6602390996593831 -1.6990666336561886 -0.10103614385915845 -0.78335674493218821 0.61330572131956995
MO20 37.8319055500 -94.3605583300 0.66029131415101627 -1.6469024268786621 -0.060051621587640061 -0.78752733737231928 0.61334696187065285
1KY7 37.8325000000 -84.1808333300 0.66030168926075483 -1.4692327086810821 0.080077844094765802 -0.78573722783038558 0.6133551562402938
8K8 37.8328647200 -100.3481583300 0.66030805482560262 -1.7514057611710745 -0.14187168198115072 -0.77695669813985246 0.61336018379697355
46KS 37.8334083300 -97.3632666600 0.66031754260994935 -1.6993095737142223 -0.10122028359250684 -0.78328446090215331 0.61336767725294716
WV31 37.8337319400 -80.4367416600 0.66032319066994172 -1.4038859815430891 0.13121356148038987 -0.77881809270647828 0.61337213806683089
3WV6 37.8341555500 -81.1966555500 0.6603305840591861 -1.4171489809552273 0.12087216583668506 -0.78048534674484349 0.61337797730480215
14MO 37.8344694400 -93.3753388800 0.66033606247317522 -1.6297071036214743 -0.046500007996646095 -0.78841606927194674 0.61338230408945194
7CL1 37.8361588800 -122.2668033300 0.66036554876369014 -2.1339582839968672 -0.42162756579935934 -0.66780519303608044 0.61340559168640629
79KS 37.8362027700 -96.2952611100 0.66036631478869878 -1.6806693604371494 -0.086599674941309393 -0.78500530838267679 0.6134061966683072
92KY 37.8385200000 -84.0094600000 0.66040675808172478 -1.4662416798224756 0.082420918958487216 -0.7854301014289361 0.61343813696848815
VG52 37.8391666600 -78.8216666600 0.66041804442786567 -1.375697605126442 0.15310086534835818 -0.7747534069507116 0.61344705023974888
3KS5 37.8426430500 -97.3513805500 0.66047871887944909 -1.6991021219594682 -0.1010451367897315 -0.7832073845069043 0.6134949659002904
65VA 37.8446666600 -78.5470000000 0.66051403753672544 -1.3709037675639859 0.15680144041322153 -0.77395284914383322 0.61352285661292327
U55 37.8452222200 -112.3919444400 0.66052373388791774 -1.9616094831965345 -0.30081757980512691 -0.7301295039920368 0.61353051356923438
7KS9 37.8491500000 -97.5102347200 0.66059228658121183 -1.701874650256491 -0.10320710309747902 -0.78285514357063457 0.61358464620232112
I50 37.8498104700 -83.8458334100 0.66060381395732248 -1.4633858570831646 0.084650668312065983 -0.78507131914365613 0.61359374851147253
13K 37.8516161100 -96.2920244400 0.66063532832042815 -1.6806128698888492 -0.086537241362736272 -0.78484615023427151 0.61361863263738237
KNVD 37.8524766900 -94.3046077500 0.66065034827490499 -1.6459259050392616 -0.059266022701031242 -0.78736596154284255 0.61363049236239553
7CO9 37.8527777700 -107.5752500000 0.66065560311221694 -1.8775423061560299 -0.23842313735704421 -0.75273297674333184 0.61363464153838865
5JY9 37.8527777700 -82.5461111100 0.66065560311221694 -1.4407014235865712 0.10243213755714441 -0.78291773763245875 0.61363464153838865
36MO 37.8528640200 -91.6468401100 0.66065710845869663 -1.5995391089683022 -0.022691864939863724 -0.78926304058189556 0.61363583014437151
9KY0 37.8530722200 -83.9174527700 0.66066074223419935 -1.4646358507233357 0.083665566830806046 -0.78514178312665872 0.6136386993301276
3JA 37.8547420500 -95.7478910200 0.66068988626564795 -1.6711159501397117 -0.079076477103739148 -0.78559927154169085 0.61366171081633114
1KY2 37.8555638800 -87.5837833300 0.66070422990503952 -1.5286253904618234 0.033286627336701222 -0.78885829226120641 0.61367303604711265
6L4 37.8556861100 -81.9158833300 0.66070636322098431 -1.4297018737880367 0.11103312956240292 -0.78171285114686795 0.61367472042720905
3VA4 37.8570094100 -76.7361259700 0.66072945916297599 -1.3392980534016274 0.18115006315702054 -0.76848266768495832 0.61369295587127071
87K 37.8571388800 -93.9976388800 0.66073171884075854 -1.640568287556635 -0.055043305483054819 -0.78762237184732498 0.61369473998649637
4VG2 37.8580555500 -77.5472222200 0.66074771775041286 -1.3534543535147063 0.17025098797183608 -0.77095905401322029 0.61370737174133272
KLWB 37.8583066600 -80.3994825000 0.66075210044669741 -1.4032356865245619 0.13167610702947802 -0.77847313216147285 0.61371083202129273
KXSA 37.8596091600 -76.8941194400 0.66077483336020459 -1.3420555596497783 0.17902396710661464 -0.76895214646664145 0.61372878019997934
1L9 37.8596141600 -112.8159061100 0.66077492062666732 -1.9690090102402882 -0.30615213881192083 -0.72774155280932629 0.61372884909832681
08CL 37.8596491600 -120.5543663800 0.66077553149190538 -2.1040706209865574 -0.40135522254644668 -0.67988991250820552 0.61372933138662766
5KY1 37.8610861100 -85.5231416600 0.66080061100059206 -1.4926604086165287 0.061625643091746 -0.78709229651329304 0.61374913187959723
E45 37.8616666600 -120.1785555500 0.66081074350956437 -2.0975114846384049 -0.39687626646763352 -0.68248913008052925 0.61375713147517441
VA65 37.8625000000 -79.3573611100 0.66082528803635299 -1.385047237063602 0.14580447004201025 -0.77590537096340451 0.61376861423985352
K88 37.8682222200 -95.3869444400 0.6609251596158765 -1.6648162438948986 -0.074112339588569526 -0.78593807577316088 0.61384745838904464
95CO 37.8684833300 -104.8357500000 0.66092971684508628 -1.8297290112976454 -0.20213064965720323 -0.76310555072772301 0.61385105597180134
9CA6 37.8690969400 -118.0951091600 0.66094042635990946 -2.0611484853441149 -0.3717645373751135 -0.69639617346123761 0.61385951026176466
KPCD 37.8693477700 -89.8618725000 0.66094480416927226 -1.5683855471323482 0.001903098006767426 -0.78941030965425618 0.61386296616553437
31CD 37.8697500000 -104.7898055500 0.66095182440712263 -1.8289271293721274 -0.20151519988261701 -0.76325426895900161 0.61386850801464721
SN58 37.8700197200 -96.6466866600 0.66095653190918113 -1.6868028933602814 -0.091370950582699895 -0.78409963767875523 0.61387222414901499
79KY 37.8712777700 -84.6105277700 0.66097848902383582 -1.4767322914365955 0.074143938877277826 -0.78590221278035821 0.61388955706600756
SN46 37.8719055500 -97.0721972200 0.66098944585181396 -1.6942294536342866 -0.09718905287338836 -0.78337939745150309 0.6138982062606908
2VG8 37.8722222200 -76.7311111100 0.6609949727859562 -1.339210527583101 0.18117991907229034 -0.76830818851481775 0.61390256913132191
2MO8 37.8726045000 -93.9909930000 0.66100164483062085 -1.6404522950689426 -0.054940415499909162 -0.78746347201318179 0.61390783590832454
SN62 37.8741666600 -97.5125000000 0.66102890966606376 -1.7019141868509706 -0.10320301800826236 -0.78258538226914209 0.613929357933506
MO1 37.8748888800 -92.4080555500 0.66104151478298756 -1.6128248247133194 -0.033165564779625796 -0.78865618083066258 0.61393930787207451
KJMC 37.8785555500 -122.5128777700 0.66110551024707165 -2.1382530931798684 -0.42424768367815707 -0.66560528980361977 0.61398982164133453
VG22 37.8788194400 -78.8935583300 0.66111011599643466 -1.3769523514726991 0.15204680775446203 -0.77452811633405649 0.61399345701700758
SN68 37.8791861100 -97.3090111100 0.66111651559520301 -1.6983626357292421 -0.1004161381836885 -0.78289362688911923 0.61399850827886771
VG05 37.8795866600 -78.0574991600 0.66112350651152185 -1.3623603662147081 0.1633304211329151 -0.77221902934872189 0.61400402624434192
22CA 37.8799263800 -122.5135850000 0.66112943574405669 -2.1382654366719374 -0.42424800354318304 -0.66558766530613389 0.61400870619393766
45CN 37.8802038800 -120.1935213800 0.66113427903273103 -2.0977726876471987 -0.39695463397338149 -0.68221377354118551 0.61401252899086256
SN51 37.8803722200 -97.8878055500 0.66113721711999374 -1.7084645043994788 -0.10831782433767469 -0.78182671696134709 0.61401484800955275
CL52 37.8878527700 -121.2826861100 0.66126777734735387 -2.1167821982822934 -0.40980811573654158 -0.6744749969246453 0.61411789324197763
13WV 37.8889916600 -81.1207027700 0.66128765472767193 -1.4158233548681842 0.12181602269386088 -0.779744061698042 0.61413358063347157
5KY8 37.8897222200 -84.9277777700 0.6613004054050553 -1.4822693484885476 0.069773763564126415 -0.78610381447643141 0.61414364344483907
CD36 37.8903805500 -108.8344000000 0.66131189543112001 -1.8995186194325167 -0.2547764618644488 -0.74693065389183355 0.61415271126695437
UT03 37.8916547200 -110.3840288800 0.66133413389285001 -1.9265647455725088 -0.27487764460976544 -0.73975480429358953 0.61417026142458286
MU94 37.8932472200 -93.3621388800 0.66136192826118811 -1.6294767201602112 -0.046281441046751651 -0.7877981815622298 0.61419219576764406
KSCK 37.8944119400 -121.2387441600 0.66138225646005189 -2.1160152665750469 -0.40925425646652164 -0.67472897834524681 0.61420823777055789
2VA1 37.8959636100 -76.3552247200 0.66140933821045633 -1.3326500724641652 0.18615641073018005 -0.76685577407890648 0.61422960894595247
59KY 37.8978388800 -85.5552336100 0.6614420678463202 -1.4932205188074144 0.061154251971783737 -0.78673401873519255 0.61425543646804237
5KY0 37.8992027700 -84.5776750000 0.66146587221745523 -1.476158902431695 0.074566272275603321 -0.78556161634400712 0.6142742204959537
8LL8 37.8994444400 -88.9538888800 0.66147009015465863 -1.552538243409171 0.014406471320726467 -0.7889585201916488 0.61427754883365926
94IS 37.9016805500 -89.1408194400 0.66150911763659537 -1.555800797153768 0.011832020145782766 -0.7889773514489109 0.61430834456316108
VG49 37.9018361100 -76.8769611100 0.66151183267077962 -1.3417560902971346 0.17915149247101175 -0.76845778571587098 0.61431048690224199
IN3 37.9025902700 -87.7904361100 0.6615249952458665 -1.5322321618812229 0.030421755958002977 -0.78846964545234288 0.61432087296842552
VA99 37.9053750000 -76.2905972200 0.66157359795314563 -1.3315221098018326 0.18699736283703944 -0.76654727969103886 0.61435922251583486
30K 37.9068611100 -100.5314166600 0.66159953546569239 -1.7546042224112808 -0.14421111398135569 -0.77571950726717731 0.61437968769273621
KFTK 37.9070652700 -85.9720361100 0.6616030987298932 -1.5004950947629581 0.055422579180611282 -0.78705938941434295 0.6143824991417729
IN23 37.9083755500 -87.7583547200 0.66162596743001634 -1.5316722359971064 0.030860809350385182 -0.7883905020537374 0.61440054257600973
61KS 37.9084685000 -96.4374866900 0.66162758971355595 -1.6831516650887082 -0.088461214439541483 -0.7840185036018138 0.61440182254763398
33K 37.9089944400 -99.4031055500 0.661636769098224 -1.7349114785549491 -0.12890435633228844 -0.77838625872443856 0.61440906499459291
CD32 37.9091666600 -107.3502777700 0.66163977490426173 -1.873615800016976 -0.23528548524928311 -0.75308653359705113 0.61441143653563846
3IL2 37.9118888800 -89.8378472200 0.66168728660622544 -1.5679662268926347 0.002232823026135661 -0.7889534440491861 0.6144489219001541
99MO 37.9119750000 -90.5321305500 0.6616887896837772 -1.580083756942845 -0.0073272654299524585 -0.78892165406462833 0.61445010776242015
CA63 37.9127777700 -122.0416666600 0.66170280066341347 -2.1300289078383909 -0.41856469851119704 -0.66876084953318771 0.61446116174407617
9I3 37.9144333300 -83.2519430500 0.66173169563637779 -1.4530205149053101 0.092702129288945084 -0.78346396245971384 0.61448395809184464
22II 37.9169866600 -87.7611325000 0.66177625965176767 -1.5317207174040024 0.030818979376457851 -0.78829971926427922 0.61451911533983394
4IS2 37.9172555500 -89.8128500000 0.6617809526675934 -1.5675299430997891 0.0025768424024777874 -0.78889483865443233 0.61452281766231431
1BT 37.9189805500 -90.5752027700 0.66181105959719033 -1.5808355089979884 -0.0079195825005907838 -0.78884079198370627 0.61454656871187174
3KY2 37.9230750000 -84.4629861100 0.66188252123074853 -1.4741572036857375 0.076113877911242009 -0.78515597270666226 0.61460294183510678
27KY 37.9248333300 -84.3952222200 0.66191320987858515 -1.472974500691278 0.077040588636105953 -0.78504663195187041 0.61462714987513112
3KY7 37.9258333300 -84.3922222200 0.66193066317110516 -1.4729221408137183 0.077080645217161875 -0.78503192099210906 0.61464091724871772
SN76 37.9262777700 -97.9066944400 0.66193842011243265 -1.7087941777220257 -0.10850785816539406 -0.78130344034937993 0.61464703596013681
KGCK 37.9275277700 -100.7244166600 0.66196023672808257 -1.7579727078676299 -0.14678204329663591 -0.77501154695788343 0.61466424480980908
UT15 37.9285850000 -112.7688322200 0.66197868887253342 -1.9681874158680663 -0.30526798480441114 -0.72731109632384949 0.61467879955115901
8WC 37.9291952500 -90.7314840200 0.66198933974429375 -1.5835631313696206 -0.010069811292203369 -0.78870669086499223 0.61468720068448879
83KS 37.9298611100 -97.1015277700 0.66200096119365104 -1.6947413683032073 -0.097513244688869571 -0.78271293788491536 0.61469636730487798
SN69 37.9314263800 -94.6427361100 0.66202828030883376 -1.6518273582156302 -0.063843066287051414 -0.78615898351845037 0.61471791540535403
II84 37.9319861100 -87.7714111100 0.6620380494402559 -1.531900112991031 0.0306713044952018 -0.78814445520777066 0.61472562074946002
U64 37.9324297200 -109.3412241600 0.66204579189535073 -1.9083643697531711 -0.26122422270863443 -0.74422228443309502 0.61473172752303518
74KS 37.9333686100 -95.2172000000 0.66206217861716488 -1.6618536445299448 -0.07172008548883263 -0.78545861881891899 0.61474465224233599
VA41 37.9345686100 -75.6099272200 0.66208312256818869 -1.319642177182283 0.19601266249323943 -0.76396841465350251 0.61476117115033013
CN29 37.9352025000 -121.0154944400 0.66209418603578429 -2.1121188239068913 -0.40639669700871756 -0.67594356153612722 0.6147698970169736
7KY3 37.9352670000 -84.2884650000 0.66209531177315184 -1.4711112357020022 0.078492063897915576 -0.78479034012091964 0.61477078489298498
K07 37.9356522200 -91.8135475000 0.66210203513049626 -1.6024487018112084 -0.024960113496488315 -0.78830663755440933 0.61477608763020675
CN19 37.9356527700 -121.6128416600 0.66210204472980716 -2.1225444996735265 -0.41341911890490679 -0.67166582829042032 0.61477609520119947
3VG3 37.9361083300 -76.3486083300 0.66210999575174756 -1.3325345946740694 0.18614334659528692 -0.76641587716422199 0.61478236616619297
12KS 37.9376694400 -97.4939388800 0.66213724226123338 -1.7015902341941129 -0.10286068516538054 -0.78194366747990918 0.61480385517283298
CO72 37.9383916600 -107.8489555500 0.66214984737815707 -1.8823193691845119 -0.24173494203855111 -0.75071180448702923 0.61481379652822277
8KS2 37.9389150000 -96.2308338800 0.66215898138426454 -1.67954489314571 -0.08559742199111782 -0.7840077926986101 0.61482100024017372
KWAL 37.9401944400 -75.4663888800 0.66218131182484619 -1.3171369605464358 0.19791080286693402 -0.76341652856599485 0.61483861136139706
96MU 37.9434111100 -91.6021333300 0.66223745330729633 -1.5987588284593375 -0.022048870695135572 -0.78831014400631816 0.61488288653841017
